timestep,episode,episode_reward,episode_length,zombies_killed,wave,has_machinegun,mg_ammo,weapon,curriculum_stage,kill_streak,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
3054341,2036,123.19800838308224,575,8,1,False,0,pistol,4,1,,,,,,,888.0916591607239,5711.150995016098
3056021,2037,702.3673591654878,1680,28,3,False,0,pistol,4,3,,,,,,,479.56728061954726,5714.654568910599
3058215,2038,2206.8648788375076,2194,38,4,True,74,machinegun,4,1,,,,,,,553.9496826542286,5718.61559677124
3059559,2039,383.2699999999988,1344,21,3,False,0,pistol,4,1,,,,,,,903.3850792881566,5720.103704452515
3061117,2040,1310.0526116101814,1558,24,3,False,0,pistol,4,2,,,,,,,479.38507256184675,5723.354087114334
3061544,2041,59.32068400393856,427,6,1,False,0,pistol,4,1,,,,,,,893.5538277320986,5723.832390069962
3062164,2042,154.10449060315014,620,9,1,False,0,pistol,4,1,,,,,,,271.886669612969,5726.113187551498
3063629,2043,1303.2700000000052,1465,22,3,False,0,pistol,4,1,,,,,,,893.0691851322165,5727.753981590271
3065767,2044,3093.9536966308383,2138,35,4,True,32,machinegun,4,2,,,,,,,560.4241519382314,5731.569347381592
3067698,2045,1406.7297902202135,1931,30,4,False,0,pistol,4,1,,,,,,,510.81038311278445,5735.350003004074
3069670,2046,2347.9767965760925,1972,36,4,True,4,machinegun,4,1,,,,,,,521.3681598446731,5739.132759571075
3072145,2047,3089.453040233908,2475,42,5,False,0,pistol,4,1,,,,,,,415.7538592261258,5745.086957454681
3073607,2048,1737.480600100968,1462,24,3,False,0,pistol,4,2,,,,,,,912.752008268852,5746.689032316208
3074240,2049,144.6109756610087,633,8,1,False,0,pistol,4,2,,,,,,,280.78831055188823,5748.943763971329
3074511,2050,-0.7500000000000142,271,3,1,False,0,pistol,4,3,,,,,,,880.0599457867846,5749.252126216888
3075811,2051,1488.0374550332072,1300,21,3,False,0,pistol,4,1,,,,,,,920.5123716222091,5750.66469168663
3076761,2052,306.8699873082494,950,15,1,False,0,pistol,4,1,,,,,,,358.13135546528895,5753.3177280426025
3077203,2053,49.72983231857367,442,6,1,False,0,pistol,4,1,,,,,,,909.6951827258827,5753.804000616074
3078805,2054,818.5865396401874,1602,25,3,True,41,machinegun,4,4,,,,,,,494.75998591549086,5757.042313814163
3080883,2055,908.7981632179801,2078,34,4,False,0,pistol,4,4,,,,,,,543.2108127061675,5760.868131160736
3081667,2056,270.66745311884597,784,12,2,False,0,pistol,4,1,,,,,,,888.9569243054987,5761.7504415512085
3082424,2057,191.30499999999944,757,11,2,False,0,pistol,4,1,,,,,,,317.1194535349498,5764.137925863266
3084082,2058,2914.8617897995673,1658,27,3,True,6,machinegun,4,1,,,,,,,914.8887143233968,5765.950595140457
3085070,2059,237.55554942488322,988,13,2,False,0,pistol,4,1,,,,,,,375.70369908326415,5768.5806703567505
3085995,2060,346.9649999999978,925,14,2,False,0,pistol,4,1,,,,,,,879.4138527251478,5769.632938146591
3087002,2061,1119.5099999999968,1007,15,2,True,8,machinegun,4,1,,,,,,,377.23092164110284,5772.302683353424
3088478,2062,1309.893950127833,1476,25,3,False,0,pistol,4,4,,,,,,,459.20331853933595,5775.517320871353
3090334,2063,1484.9883520586782,1856,31,4,False,0,pistol,4,1,,,,,,,909.5402091469881,5777.55818104744
3091082,2064,201.77172003814508,748,11,2,False,0,pistol,4,1,,,,,,,312.58634096641003,5779.951350927353
3091442,2065,93.15500000000029,360,4,1,False,0,pistol,4,2,,,,,,,893.9229791484004,5780.3545088768005
3093999,2066,2615.917614212259,2557,47,5,True,21,pistol,4,11,,,,,,,565.0304045289951,5784.880326032639
3094600,2067,166.71500000000032,601,9,1,False,0,pistol,4,1,,,,,,,270.1786685496176,5787.105041980743
3095204,2068,176.84725540389095,604,9,1,False,0,pistol,4,2,,,,,,,891.7225246420857,5787.782721281052
3098391,2069,4549.358759305669,3187,58,6,False,0,pistol,4,5,,,,,,,614.8058373970465,5792.966694831848
3098857,2070,54.03039739386331,466,6,1,False,0,pistol,4,1,,,,,,,222.3949831503752,5795.062411546707
3100461,2071,1669.0142028611438,1604,26,3,False,0,pistol,4,3,,,,,,,894.5672422296209,5796.8558781147
3101306,2072,213.22500000000161,845,12,1,False,0,pistol,4,3,,,,,,,342.4386763703878,5799.3238208293915
3101929,2073,187.45902762167452,623,8,1,False,0,pistol,4,3,,,,,,,905.3353770250981,5800.012367725372
3103095,2074,334.3852018388668,1166,17,2,False,0,pistol,4,5,,,,,,,402.20809762161787,5802.911830663681
3104106,2075,245.92172117605128,1011,15,2,False,0,pistol,4,2,,,,,,,879.9768706381866,5804.06103682518
3105027,2076,263.46704817836934,921,13,1,False,0,pistol,4,1,,,,,,,352.85659072349705,5806.671486377716
3106123,2077,342.1232123884613,1096,17,2,False,0,pistol,4,2,,,,,,,879.2676406984782,5807.918389558792
3107446,2078,379.7950000000006,1323,21,3,False,0,pistol,4,1,,,,,,,434.38608640433466,5810.964334011078
3108185,2079,242.46963482951446,739,10,2,False,0,pistol,4,1,,,,,,,899.719063646114,5811.786117315292
3109073,2080,338.060265386444,888,14,2,True,49,machinegun,4,2,,,,,,,355.25634224864575,5814.286036014557
3109535,2081,171.7050000000006,462,6,1,False,0,pistol,4,1,,,,,,,890.1843600082138,5814.805402040482
3110633,2082,373.08103326356985,1098,17,2,False,0,pistol,4,1,,,,,,,921.3193887459834,5815.997625827789
3111285,2083,197.18765207054727,652,10,2,False,0,pistol,4,2,,,,,,,287.4190807209529,5818.266438007355
3112680,2084,483.56488156693706,1395,21,3,False,0,pistol,4,1,,,,,,,901.3538946724331,5819.814581155777
3113203,2085,133.32499999999987,523,7,1,False,0,pistol,4,1,,,,,,,253.57124352062084,5821.877494335175
3114979,2086,1359.7699999999888,1776,29,3,False,0,pistol,4,2,,,,,,,890.7472272232437,5823.871811389923
3116828,2087,686.436238306214,1849,32,4,False,0,pistol,4,1,,,,,,,522.3584660232888,5827.411912918091
3121230,2088,4331.824931923121,4402,85,9,False,0,pistol,4,1,,,,,,,458.6165481963372,5837.01064658165
3123025,2089,576.2621450740181,1795,30,3,False,0,pistol,4,1,,,,,,,894.6732592507384,5839.017409324646
3125769,2090,1939.126545320945,2744,48,5,False,0,pistol,4,1,,,,,,,447.8664600184016,5845.144649505615
3127043,2091,535.1336639509927,1274,21,3,False,0,pistol,4,1,,,,,,,905.7196910526773,5846.551588535309
3130352,2092,6027.304459868498,3309,71,7,True,2,pistol,4,10,,,,,,,495.9405712559082,5853.224128484726
3132936,2093,1828.2976627628348,2584,49,5,False,0,pistol,4,7,,,,,,,578.8957465637203,5857.68817448616
3134061,2094,433.89372813616205,1125,19,2,False,0,pistol,4,4,,,,,,,400.7532672623535,5860.495735406876
3136578,2095,1789.404527079385,2517,45,5,False,0,pistol,4,3,,,,,,,572.6128442741581,5864.891699314117
3137405,2096,213.6417390604641,827,13,2,False,0,pistol,4,2,,,,,,,893.6959059445761,5865.817347764969
3139234,2097,774.4370066728468,1829,32,4,False,0,pistol,4,1,,,,,,,515.4999102909517,5869.365721940994
3141040,2098,655.5694016545664,1806,31,3,False,0,pistol,4,2,,,,,,,513.138357305694,5872.885665178299
3143000,2099,1550.190000000025,1960,32,4,False,0,pistol,4,4,,,,,,,538.6999412208373,5876.524514913559
3144329,2100,491.8011367766446,1329,21,3,False,0,pistol,4,1,,,,,,,440.4650417227399,5879.542115211487
3145539,2101,479.22759531416733,1210,20,3,True,48,machinegun,4,1,,,,,,,888.0230786607252,5880.905117511749
3145979,2102,52.22033230322002,440,6,1,False,0,pistol,4,1,,,,,,,217.76454469710566,5882.925941944122
3146463,2103,62.39500000000048,484,7,1,False,0,pistol,4,1,,,,,,,896.5310884318591,5883.466146707535
3148048,2104,523.6299999999978,1585,24,3,False,0,pistol,4,1,,,,,,,467.15169979501593,5886.859387397766
3149139,2105,349.07195607261934,1091,18,2,True,49,machinegun,4,1,,,,,,,906.9223730681264,5888.06272315979
3150632,2106,618.0650621289127,1493,26,3,True,45,machinegun,4,3,,,,,,,466.0427954995036,5891.266623258591
3153391,2107,1872.4379944332695,2759,49,5,False,0,pistol,4,2,,,,,,,596.4927563155244,5895.892410039902
3156131,2108,1854.438843621219,2740,48,5,True,50,machinegun,4,5,,,,,,,451.2173976443504,5901.965268611908
3157365,2109,405.2967936936301,1234,20,3,False,0,pistol,4,2,,,,,,,895.5010219301911,5903.343602657318
3158758,2110,525.2962014146569,1393,23,3,True,97,machinegun,4,2,,,,,,,436.0320788129636,5906.538657903671
3160917,2111,1568.5961566782833,2159,35,4,False,0,pistol,4,2,,,,,,,552.9131647824292,5910.443793058395
3163472,2112,1857.9115382208415,2555,44,5,False,0,pistol,4,1,,,,,,,573.3468863548754,5914.9004027843475
3165505,2113,1639.743992075502,2033,36,4,False,0,pistol,4,2,,,,,,,537.9356361239554,5918.680113792419
3167811,2114,1776.9753421751739,2306,41,5,False,0,pistol,4,4,,,,,,,561.3809870151338,5922.788159132004
3170216,2115,1798.6407255592976,2405,43,4,False,0,pistol,4,2,,,,,,,567.7278562634998,5927.024595975876
3172255,2116,721.7774833569472,2039,35,4,False,0,pistol,4,3,,,,,,,533.8781695518268,5930.8442277908325
3173482,2117,325.58635236308226,1227,18,1,False,0,pistol,4,1,,,,,,,426.3377667484094,5933.722668647766
3174791,2118,489.66564418632305,1309,20,2,True,50,pistol,4,1,,,,,,,430.5997766197714,5936.762943267822
3176177,2119,487.06148094107715,1386,21,3,False,0,pistol,4,1,,,,,,,891.0076324060832,5938.318900585175
3177492,2120,1280.9700000000046,1315,20,3,False,0,pistol,4,2,,,,,,,445.46154677414694,5941.271275997162
3177922,2121,54.14500000000049,430,6,1,False,0,pistol,4,1,,,,,,,913.7208900561491,5941.742277145386
3179598,2122,1768.650580040391,1676,28,3,True,33,machinegun,4,4,,,,,,,496.5732639546967,5945.117792367935
3181386,2123,1373.7250000000104,1788,26,3,False,0,pistol,4,1,,,,,,,485.744179019618,5948.799136400223
3181897,2124,78.07301881936276,511,7,1,False,0,pistol,4,3,,,,,,,861.6311309562815,5949.392574310303
3182479,2125,126.99000000000053,582,8,1,False,0,pistol,4,1,,,,,,,865.9357236253527,5950.06502199173
3183447,2126,228.22500000000048,968,14,2,False,0,pistol,4,3,,,,,,,365.80800965568466,5952.7115688323975
3183767,2127,55.640462159863944,320,4,1,True,50,pistol,4,1,,,,,,,870.9617275210265,5953.079326629639
3184296,2128,77.67500000000085,529,6,1,False,0,pistol,4,1,,,,,,,898.0637423430585,5953.668693304062
3184821,2129,167.846453854005,525,7,1,False,0,pistol,4,2,,,,,,,254.03472761873823,5955.735662221909
3185290,2130,83.05723658834725,469,7,1,False,0,pistol,4,3,,,,,,,892.2941919844832,5956.2616193294525
3186430,2131,1355.710000000004,1140,17,2,True,29,machinegun,4,2,,,,,,,902.8567091045558,5957.524569511414
3188582,2132,1474.009758109945,2152,35,4,False,0,pistol,4,3,,,,,,,545.2834065551747,5961.471450805664
3189541,2133,1059.942113486117,959,15,2,False,0,pistol,4,1,,,,,,,371.9502693731499,5964.050184965134
3190867,2134,374.15202590009085,1326,19,2,False,0,pistol,4,1,,,,,,,433.55717050214747,5967.109100341797
3192040,2135,316.8280829977502,1173,19,2,False,0,pistol,4,1,,,,,,,918.6529770170508,5968.38630604744
3193562,2136,1370.0450000000112,1522,24,3,False,0,pistol,4,3,,,,,,,485.05086661290665,5971.524547338486
3195825,2137,1670.3442736705488,2263,39,4,False,0,pistol,4,2,,,,,,,539.0941811887753,5975.722741603851
3198558,2138,1509.3457200916266,2733,51,6,True,23,machinegun,4,1,,,,,,,600.8520633388409,5980.271709442139
3200681,2139,1611.0325325930532,2123,35,4,False,0,pistol,4,1,,,,,,,535.452454814002,5984.236984729767
3202689,2140,879.4877008189765,2008,36,4,False,0,pistol,4,4,,,,,,,532.2519658247995,5988.010072231293
3204946,2141,780.1048989932308,2257,38,4,False,0,pistol,4,1,,,,,,,559.3247252931648,5992.045661211014
3205903,2142,335.2948041313667,957,15,1,False,0,pistol,4,1,,,,,,,368.0878051893888,5994.646031618118
3208042,2143,738.8496790829853,2139,35,4,False,0,pistol,4,5,,,,,,,540.424822438878,5998.604379653931
3208695,2144,268.5678972657988,653,10,2,False,0,pistol,4,1,,,,,,,900.7315390486953,5999.3298144340515
3209667,2145,285.12862894933534,972,15,2,False,0,pistol,4,4,,,,,,,365.2160336371915,6001.991566419601
3210490,2146,289.2810720792101,823,12,2,False,0,pistol,4,1,,,,,,,899.5698508218817,6002.906809806824
3211700,2147,416.5231571772691,1210,18,2,False,0,pistol,4,3,,,,,,,426.44331314961903,6005.744594573975
3213286,2148,1347.2446082312363,1586,26,3,False,0,pistol,4,1,,,,,,,880.8411563412955,6007.545466184616
3214426,2149,260.42662433594535,1140,15,2,False,0,pistol,4,1,,,,,,,418.9879266974114,6010.26670050621
3215117,2150,188.69735385144855,691,10,2,False,0,pistol,4,3,,,,,,,883.9890148904112,6011.048737049103
3215719,2151,125.64703896191999,602,9,1,False,0,pistol,4,1,,,,,,,270.9872665645954,6013.270627737045
3217016,2152,403.3503913225376,1297,21,3,False,0,pistol,4,2,,,,,,,915.9477230752808,6014.687051534653
3218707,2153,594.2876093919867,1691,27,3,False,0,pistol,4,3,,,,,,,495.7580547765979,6018.098346710205
3219859,2154,412.09463815948476,1152,18,2,False,0,pistol,4,1,,,,,,,409.5450420971646,6020.911677122116
3222326,2155,1832.823287770891,2467,45,5,False,0,pistol,4,3,,,,,,,572.1216105961742,6025.224084615707
3222863,2156,78.29270883820146,537,8,1,False,0,pistol,4,1,,,,,,,881.9098238953521,6025.833386421204
3225207,2157,2452.74999999999,2344,39,4,False,0,pistol,4,1,,,,,,,575.6067556323283,6029.9060254096985
3226329,2158,386.5518349611336,1122,16,2,False,0,pistol,4,2,,,,,,,395.3291346424924,6032.744568347931
3227628,2159,1322.4600000000091,1299,20,3,False,0,pistol,4,1,,,,,,,890.2847142597332,6034.204061031342
3229605,2160,1606.5332521363282,1977,33,4,False,0,pistol,4,1,,,,,,,527.9534980853412,6037.949051141739
3230941,2161,1308.3849999999982,1336,21,3,False,0,pistol,4,3,,,,,,,432.8939527692368,6041.035696983337
3231697,2162,307.2400000000004,756,12,2,True,97,machinegun,4,2,,,,,,,870.6018374679383,6041.904413700104
3233722,2163,2476.475426761424,2025,34,4,True,8,pistol,4,4,,,,,,,537.516615713079,6045.6719970703125
3234661,2164,340.06057975787604,939,15,2,False,0,pistol,4,3,,,,,,,362.5688340145219,6048.262256145477
3235724,2165,357.6245726938625,1063,15,2,False,0,pistol,4,1,,,,,,,898.9631234281915,6049.445159196854
3238360,2166,2136.698254130734,2636,47,5,False,0,pistol,4,1,,,,,,,437.9237401229176,6055.464839458466
3240433,2167,792.1878254039071,2073,37,4,False,0,pistol,4,2,,,,,,,546.7469221877216,6059.256805419922
3242659,2168,871.8166294639235,2226,38,4,False,0,pistol,4,2,,,,,,,553.2575311655175,6063.280730724335
3243721,2169,359.33995289987774,1062,17,1,True,49,machinegun,4,2,,,,,,,914.1979413079431,6064.442724704742
3245833,2170,1224.690923700445,2112,36,4,True,25,pistol,4,7,,,,,,,542.4395969017938,6068.336557149887
3247405,2171,603.3114161394352,1572,24,3,False,0,pistol,4,2,,,,,,,483.8042484136359,6071.586263656616
3247739,2172,25.57269526527253,334,4,1,False,0,pistol,4,2,,,,,,,828.0671676021772,6071.989979028702
3248589,2173,237.74841998470075,850,13,2,False,0,pistol,4,2,,,,,,,349.84338212573056,6074.419938087463
3250051,2174,1175.5414218709761,1462,23,2,True,10,pistol,4,2,,,,,,,882.2445417159195,6076.077487707138
3252317,2175,1913.4491883010528,2266,40,4,False,0,pistol,4,1,,,,,,,407.7647297466359,6081.635031700134
3254531,2176,747.4253047752475,2214,37,4,False,0,pistol,4,2,,,,,,,545.7620672759416,6085.692132949829
3256119,2177,940.2299999999944,1588,26,3,True,22,pistol,4,2,,,,,,,892.1481099688577,6087.472488164902
3257934,2178,554.0256843742533,1815,30,4,False,0,pistol,4,1,,,,,,,517.9780851446021,6090.976750612259
3259957,2179,698.3195014903786,2023,34,4,False,0,pistol,4,1,,,,,,,518.8172097291438,6094.876358509064
3262568,2180,927.0016014077431,2611,44,5,True,49,machinegun,4,1,,,,,,,434.88948014332857,6100.880579710007
3262992,2181,88.62782744834999,424,6,1,False,0,pistol,4,1,,,,,,,913.844312164962,6101.344991207123
3265805,2182,1742.9255799793586,2813,49,5,False,0,pistol,4,3,,,,,,,600.0449249835591,6106.033367395401
3268080,2183,1001.5659134465088,2275,41,5,True,50,machinegun,4,8,,,,,,,564.7572309118422,6110.062077999115
3270765,2184,3017.6115738941307,2685,51,5,False,0,pistol,4,2,,,,,,,439.82205761639597,6116.1671550273895
3272173,2185,458.43499999999796,1408,23,3,False,0,pistol,4,1,,,,,,,888.5215839136366,6117.752156019211
3273997,2186,776.3138691439223,1824,31,4,False,0,pistol,4,2,,,,,,,512.5151147670794,6121.311408996582
3275513,2187,533.0256685904664,1516,25,3,False,0,pistol,4,1,,,,,,,469.9808730785935,6124.537346601486
3275992,2188,120.47436903769069,479,7,1,False,0,pistol,4,1,,,,,,,903.2640957452787,6125.068024158478
3276328,2189,29.719074910337355,336,4,1,False,0,pistol,4,3,,,,,,,884.5027198114113,6125.44824886322
3278055,2190,636.3983614407642,1727,29,3,False,0,pistol,4,1,,,,,,,507.2715650692064,6128.853069782257
3278942,2191,286.8632378293126,887,13,2,False,0,pistol,4,3,,,,,,,370.44806166228807,6131.247826099396
3281210,2192,1020.0223549415427,2268,41,5,False,0,pistol,4,6,,,,,,,563.8101132061695,6135.270816087723
3284636,2193,4139.382376250338,3426,71,8,True,25,machinegun,4,12,,,,,,,645.8898126518965,6140.575494766235
3286341,2194,654.3110316995233,1705,28,3,False,0,pistol,4,1,,,,,,,507.59594550040475,6143.934721231461
3286952,2195,129.07434895865805,611,9,1,False,0,pistol,4,1,,,,,,,797.9526039670335,6144.700829982758
3287358,2196,102.95978815617318,406,6,1,False,0,pistol,4,3,,,,,,,210.02237064948687,6146.634311676025
3289216,2197,839.1684512667993,1858,32,4,True,38,machinegun,4,6,,,,,,,512.7939499262034,6150.257941007614
3291136,2198,1330.1729991598754,1920,33,4,False,0,pistol,4,1,,,,,,,905.9634355013809,6152.377599000931
3293723,2199,1679.266689314299,2587,48,4,True,129,machinegun,4,4,,,,,,,434.2761129745152,6158.3349533081055
3296065,2200,877.4288763119091,2342,41,5,False,0,pistol,4,3,,,,,,,564.8571070901698,6162.481554269791
3300309,2201,2622.739861981292,4244,80,8,False,0,pistol,4,6,,,,,,,553.9459723756239,6170.143322229385
3301941,2202,1904.4975299620764,1632,26,3,False,0,pistol,4,2,,,,,,,490.4270826265714,6173.47150683403
3303741,2203,724.2510675047358,1800,28,3,False,0,pistol,4,1,,,,,,,513.0734611918966,6176.980110168457
3305503,2204,1040.5342823011329,1762,30,4,True,15,machinegun,4,1,,,,,,,517.0811448606762,6180.388133525848
3307011,2205,1170.9518575473323,1508,26,2,False,0,pistol,4,13,,,,,,,907.9133933870999,6182.049345970154
3308164,2206,358.0104862339044,1153,19,2,False,0,pistol,4,2,,,,,,,407.8759775231147,6184.876587629318
3310962,2207,1728.5666182507439,2798,55,6,False,0,pistol,4,3,,,,,,,609.4548183706471,6189.467967271805
3312945,2208,721.3183432323356,1983,34,4,False,0,pistol,4,2,,,,,,,544.4062544795524,6193.110769510269
3315210,2209,880.8747838728002,2265,40,5,False,0,pistol,4,5,,,,,,,565.9894599557377,6197.112896442413
3317111,2210,1205.18407277627,1901,33,4,False,0,pistol,4,3,,,,,,,523.2608150727787,6200.7462520599365
3318796,2211,532.5900000000022,1685,27,3,False,0,pistol,4,4,,,,,,,503.8627569370224,6204.090811729431
3320821,2212,724.1615543874977,2025,34,3,False,0,pistol,4,5,,,,,,,525.2773046816754,6207.946280479431
3323279,2213,1594.3012602902322,2458,46,5,False,0,pistol,4,6,,,,,,,575.6564697061431,6212.216602325439
3327658,2214,3171.5859236480887,4379,86,9,True,29,machinegun,4,9,,,,,,,545.5408267132988,6220.243950128555
3329167,2215,579.7571958234478,1509,25,3,False,0,pistol,4,4,,,,,,,462.93557606625154,6223.503974676132
3329884,2216,212.28889624852576,717,10,1,True,50,machinegun,4,2,,,,,,,891.3066771624513,6224.308811187744
3330868,2217,235.36197999219138,984,15,2,False,0,pistol,4,1,,,,,,,372.76846356295067,6226.948972225189
3332322,2218,769.185000000002,1454,22,3,True,19,machinegun,4,1,,,,,,,474.11864927000636,6230.016151428223
3334323,2219,1505.6350000000116,2001,32,4,False,0,pistol,4,1,,,,,,,550.820060902064,6233.649419784546
3335612,2220,806.4439135256357,1289,21,3,True,25,machinegun,4,6,,,,,,,893.6871549880331,6235.092248916626
3337185,2221,475.0675606852168,1573,24,2,False,0,pistol,4,1,,,,,,,482.0217342433749,6238.356011629105
3338782,2222,1279.666636999618,1597,28,3,False,0,pistol,4,3,,,,,,,485.4284917525827,6241.646279811859
3340901,2223,1497.4437421049404,2119,36,3,False,0,pistol,4,1,,,,,,,554.6665974352507,6245.466885089874
3341322,2224,118.795163506174,421,6,1,False,0,pistol,4,3,,,,,,,879.2043771960791,6245.946060657501
3342508,2225,377.4242759097517,1186,20,2,False,0,pistol,4,2,,,,,,,411.6255832806573,6248.8276081085205
3344550,2226,1543.5267931130118,2042,33,3,False,0,pistol,4,2,,,,,,,530.4271356136597,6252.677703857422
3345243,2227,197.74000000000103,693,11,2,True,50,machinegun,4,1,,,,,,,871.4155260012358,6253.473358631134
